author_key,display_name,authorChannelId,n_comments,cluster,avg_len,reply_share,mean_likes,sent_mean,sent_std,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral,sample_comment
UCeTyWAQHc28RgJ9DQflhmXQ,@vivianwu7493,UCeTyWAQHc28RgJ9DQflhmXQ,1,2,8.0,0.0,4.0,0.9861,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,❤❤❤😊 I wish I was that confident 😅😊
UCeku2xvoqgGJk78ozxQdWlA,@florinaB19,UCeku2xvoqgGJk78ozxQdWlA,1,3,8.0,0.0,3.0,0.4005,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"very excited about the debut of this device,"
UCew2ZDVAv7JNz22Xvv_Fv4w,@بهنازرادوین,UCew2ZDVAv7JNz22Xvv_Fv4w,2,0,1.5,0.0,0.5,0.6945,0.19388867940135132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Fantastic
UCf0DkLE1ic8EOxUIKOYD8eg,@karencecil7296,UCf0DkLE1ic8EOxUIKOYD8eg,1,2,1.0,0.0,0.0,0.4939,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pretty
UCf1og0MBrRddkcjCi-R7vlA,@Cobryshka,UCf1og0MBrRddkcjCi-R7vlA,2,8,8.5,0.0,0.0,0.08464999999999998,0.6005457892617349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Как это все красиво !😻
UCf6yRN8aOyMCnzGI4d13efg,@Nickygrc,UCf6yRN8aOyMCnzGI4d13efg,1,0,2.0,0.0,3.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,💜Becky Armstrong💜
UCfAQGNznFsI9YMCy_J7TUCg,@MeriemLimam,UCfAQGNznFsI9YMCy_J7TUCg,1,2,4.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,The best kendall jenner
UCfBdtIRCfj3b44w6J-aKbUg,@IndiaLesud-vf9kx,UCfBdtIRCfj3b44w6J-aKbUg,1,1,2.0,0.0,0.0,0.9996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya 💗✨🙏💗✨💗✨✨💗✨💗💗💗✨✨💗💗✨✨💗✨💗💗✨✨💗💗✨💗✨💗✨💗🙏💗✨💗✨💗✨💗✨💗✨💗💗✨✨💗💗✨💗✨💗✨
UCfF30zr8bCh4_MiQsq_aJDg,@URPREPPYPOOKIEE,UCfF30zr8bCh4_MiQsq_aJDg,1,2,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I knew itttt DAPHNE COME BACK PLZZZZZZZ
UCfnXYvKoj0qpvbiPDA02ydQ,@zhanna9009,UCfnXYvKoj0qpvbiPDA02ydQ,1,1,5.0,0.0,13.0,0.8555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Aishwarya Rai, Kendal Jenner ❤❤"
UCfo8xNpjvo9DVzru3tSwLuQ,@Layla-h6e2k,UCfo8xNpjvo9DVzru3tSwLuQ,1,0,12.0,0.0,1.0,0.1511,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Hi I was wondering if I could get a pr <br>Package pls!
UCfoKG5NlGloYs-d0jNQ4pOw,@CarlosEnciso-tr9ik,UCfoKG5NlGloYs-d0jNQ4pOw,1,0,3.0,0.0,1.0,0.4588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Renata Notni 😍
UCftiZ4Xfbn1pWs24tZexarA,@andrea-ix9vp,UCftiZ4Xfbn1pWs24tZexarA,1,7,2.0,0.0,1.0,0.5859,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Wow 🤩
UCg0h7MgBJFS1IWtBetvWHWg,@Calchick7,UCg0h7MgBJFS1IWtBetvWHWg,1,2,23.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Two boxes for that length hair and they dont say what section to do after the first?  Back or other side of head
UCg2pmLanXoDgSgS6g1Z47Xg,@MsAlestaa,UCg2pmLanXoDgSgS6g1Z47Xg,1,0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Francisca Valenzuela ATEEE
UCg3Yke91sPgmrY_6O29HOJg,@spencerrx1017,UCg3Yke91sPgmrY_6O29HOJg,1,1,7.0,0.0,1.0,0.6369,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I love there telescopic mascara soooooo much
UCgVLkrGn7G0ct9cfPYm2eKQ,@JasmenDinopol,UCgVLkrGn7G0ct9cfPYm2eKQ,1,1,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kendall
UCgWagl4nUn18HjBbFDVC7cg,@claudecrosatto7599,UCgWagl4nUn18HjBbFDVC7cg,1,3,11.0,0.0,0.0,0.8842,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Très belle Gillian Anderson nouvelle égérie L Oréal je l adore
UCguO1GzVxsQ-p7hurBbU1fQ,@sa.ulo966,UCguO1GzVxsQ-p7hurBbU1fQ,1,4,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,anitta arasa
UCgywuw5qVQJWlKZaYa9faFw,@lawande77,UCgywuw5qVQJWlKZaYa9faFw,1,4,6.0,0.0,0.0,0.9571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya rai is the Best ❤❤❤
UCh0aahQiDRSZ3SjcoqUQYNw,@emilyharris592,UCh0aahQiDRSZ3SjcoqUQYNw,1,4,2.0,0.0,3.0,0.87,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,BEAUTIFUL ❤
UCh5GMHCpSOwOyKav0i2KmRQ,@lizziecontreras3130,UCh5GMHCpSOwOyKav0i2KmRQ,1,0,10.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Showed up for Desi, stayed for all the girlies 🫡"
UChJ0-q6TJ84wHhdazpG40FA,@jrtumapa8059,UChJ0-q6TJ84wHhdazpG40FA,1,2,3.0,0.0,3.0,0.9517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PIA WURTZBACH 😍😍😍😍😍😍
UChJGX6UtxMQHhuPLwMNXmAg,@salmashadairy22,UChJGX6UtxMQHhuPLwMNXmAg,1,3,32.0,0.0,0.0,0.9081,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hi m from India if sing a song Selena gomez feel me when you running  song i like to enjoy anyway i like china pink first part it&#39;s very simple longgggggggggg  dresses❤
UChVmLdHV0i8VpeSak2WFsnw,@AgentDeyalonda,UChVmLdHV0i8VpeSak2WFsnw,1,2,5.0,0.0,0.0,0.7482,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Beautiful!!!!!!!!🩷  I love you .
UChWd5dZ3TyYQ-TbDUZLzggQ,@faysalmahmud4571,UChWd5dZ3TyYQ-TbDUZLzggQ,1,0,3.0,0.0,26.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya Rai ❤
UCh_h9Jiv1LijHsC7Yk5vVJA,@miguelcamargo7777,UCh_h9Jiv1LijHsC7Yk5vVJA,1,0,4.0,0.0,1.0,0.6696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Daniella Álvarez preciosa! ❤
UChbNeddBo3tHJ5lUMndh_tw,@buugii7357,UChbNeddBo3tHJ5lUMndh_tw,1,0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,How to get it?
UChoFfYsQfDUTUDDT86FLrOQ,@imeldafernandez8288,UChoFfYsQfDUTUDDT86FLrOQ,1,2,3.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pia from 🇵🇭
UChs2HEWhebJNVyUBHDls-FQ,@LuckyV-x6d,UChs2HEWhebJNVyUBHDls-FQ,1,1,1.0,0.0,47.0,-0.34,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya🔥👑
UChudtnzQMZZmC4gwm69AdwQ,@Lpkjmr075,UChudtnzQMZZmC4gwm69AdwQ,1,1,18.0,0.0,1.0,0.6249,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Why sushmita sen not participating ?she is awesome I think she will rock in her style of fashion
UChvne3TOhUKW0QloegroP0A,@takaraonea,UChvne3TOhUKW0QloegroP0A,1,2,7.0,0.0,1.0,0.946,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,I will vouch it is amazing 🥰💜
UChvwEbMjdDKP_buuxMiTwVw,@Whether-Man,UChvwEbMjdDKP_buuxMiTwVw,1,0,29.0,0.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,If anyone bought the dye not knowing they need this device. You can tear apart the cartrage and mix the two tube&#39;s in a bowl and apply as usual.
UCi2vIlymbl-WsfBKFGwm2Ng,@victoriaperri-buechner3500,UCi2vIlymbl-WsfBKFGwm2Ng,1,4,7.0,0.0,0.0,0.6239,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Looks amazing! What color is that ?
UCiFoRgW5sTGcZPmogYlGOrA,@VinayakamJainK_HD,UCiFoRgW5sTGcZPmogYlGOrA,1,2,1.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,🎉😮😅
UCiIBVm2zbV0qZIF9Mg7k86A,@MDAraf-wv2nw,UCiIBVm2zbV0qZIF9Mg7k86A,1,1,2.0,0.0,0.0,0.9571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya ray❤❤❤❤
UCiMl2Z1T3b1krXdJPnlDlEA,@faridaahmed6858,UCiMl2Z1T3b1krXdJPnlDlEA,1,2,7.0,0.0,0.0,0.5707,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yasmine Sabri… a fabulous representative of Egypt!
UCiPES1rL9YqlR2kNLYi_uXg,@catcurrywilliams,UCiPES1rL9YqlR2kNLYi_uXg,1,4,3.0,0.0,1.0,0.7717,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Beautiful and Inspiring.
UCiWUlWStRGtfE_Xtr8-CkdQ,@CharlieMaePotter-Bragg,UCiWUlWStRGtfE_Xtr8-CkdQ,1,2,6.0,0.0,0.0,0.9657,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So cool how it came back❤❤❤❤
UCiq6LMhXVQ-ewfHtLq2ZKbg,@ricardocintron3954,UCiq6LMhXVQ-ewfHtLq2ZKbg,3,8,9.666666666666666,0.0,0.0,0.34826666666666667,0.8675473608589523,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,😂❤
UCiseTEXQD1RA21ijU1VBfhQ,@Totalchaos0228,UCiseTEXQD1RA21ijU1VBfhQ,1,0,10.0,0.0,6.0,0.8217,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Omg this is awesome! Hope I&#39;m selected for the campain!
UCj0nTsZoGs-3lw7wqlcqgww,@davidjones9761,UCj0nTsZoGs-3lw7wqlcqgww,1,4,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Get The London Look
UCj8cd7w7XzEfgLO5NJayyiw,@chloe.cordeiro,UCj8cd7w7XzEfgLO5NJayyiw,2,2,3.0,0.0,0.0,0.6747000000000001,0.053457272657702955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,LOVE U ALEXXXX
UCjFZ2z95OQrGjwwEK0N-ebw,@vickirogers1233,UCjFZ2z95OQrGjwwEK0N-ebw,1,4,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,How do I charge it?
UCjHDVrxXgO6E2S8TahF1pdQ,@jonaldgavina4057,UCjHDVrxXgO6E2S8TahF1pdQ,1,1,4.0,0.0,0.0,0.4389,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Pia Wurtzbach, stunning af!"
UCjLSoHfSfKWhmatnyduLe3A,@Bichota4276estherrivera,UCjLSoHfSfKWhmatnyduLe3A,3,8,1.6666666666666667,0.0,0.3333333333333333,0.8065666666666668,0.16281183413171577,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,❤❤
UCjSjrtUD8SqwNvqsHWFv5LQ,@arabgol,UCjSjrtUD8SqwNvqsHWFv5LQ,1,4,18.0,0.0,0.0,0.0772,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"If you want to dye the hair on the back of your head, how would you do it?"
UCjUvIFdGO3mG_SmvXC4RY2A,@LoïcCharié,UCjUvIFdGO3mG_SmvXC4RY2A,1,3,26.0,0.0,0.0,0.886,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thanks gods and genius to bring us Emma here selling gin in the midle of Cara sillons to respect the Marseillaise trying to stay good complices...😅
UCjYr6XN4e2rGetD1V01Ycxg,@TearTunes1950,UCjYr6XN4e2rGetD1V01Ycxg,1,6,4.0,0.0,58.0,0.8176,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Aishwarya Rai confidence ❤
UCk9oNolwPd6I_AKDJf8tvOQ,@michaelmcloughlinmcloughli4023,UCk9oNolwPd6I_AKDJf8tvOQ,2,8,3.5,0.0,1.0,0.35625,0.5038135815954151,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,LOVE ❤️ U CARA
UCkKdo3HqJ499yeGSh7341pg,@god563616,UCkKdo3HqJ499yeGSh7341pg,3,8,3.0,0.0,0.3333333333333333,0.6784666666666667,0.2502597916832293,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,stunning!!
UCkLEJW-duwZhfPy8EcbSudg,@ResetYourLifeToday,UCkLEJW-duwZhfPy8EcbSudg,2,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7:54 Amé a @Beccca
UCkPCqWj0Xtg2jGhYNicldVg,@lagoongirl5360,UCkPCqWj0Xtg2jGhYNicldVg,1,0,6.0,0.0,0.0,0.8442,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Awesome lips ....no fillers thanks God
UCkTDNAp9Byi6AeWjP_hp3Yg,@ТатьянаТатьяна-г7з,UCkTDNAp9Byi6AeWjP_hp3Yg,1,1,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Красиво)
UCkUBcVuV8ZrLxhmSaHvPbmw,@YunoYunous,UCkUBcVuV8ZrLxhmSaHvPbmw,1,0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dian sastro loreal paris
UCkUraMX0_yw2az_bC44K83g,@adrianam6014,UCkUraMX0_yw2az_bC44K83g,2,4,2.5,0.0,5.5,0.68965,0.07459976541518071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Qué guapa! 😍😍
UCkacbsA1viZu7j7z7-b2zsQ,@heribertovaldez2280,UCkacbsA1viZu7j7z7-b2zsQ,1,1,2.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Belinda ❤
UCkjnQqxuyMFOj9wnpxyF1FA,@missmiami9230,UCkjnQqxuyMFOj9wnpxyF1FA,1,0,4.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Did you say swimproof
UCklzKAtRb2HKaCgGoq9sy3Q,@EricEnglebert-r3s,UCklzKAtRb2HKaCgGoq9sy3Q,1,2,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ebony
UCkomqYcqagQm7MW7uN_7Nig,@Порошенко-ъ8и,UCkomqYcqagQm7MW7uN_7Nig,1,4,1.0,0.0,1.0,0.9719,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,😊😊😊😊
UCkpnNVKGP9vhgn6kX5KA9Ug,@LegalBites-ui7mi,UCkpnNVKGP9vhgn6kX5KA9Ug,1,4,3.0,0.0,0.0,0.8555,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Love aishwarya ❤
UCktjYhUi7tERtYgLIshNKWQ,@AnmolKumar-t6b6d,UCktjYhUi7tERtYgLIshNKWQ,1,1,7.0,0.0,6.0,0.8481,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Becky Rebecca Patricia Armstrong she&#39;s gorgeous ❤
UClFfq-TrOOTwi2aCYCS3Iuw,@Gabriellawybiral,UClFfq-TrOOTwi2aCYCS3Iuw,1,2,11.0,0.0,0.0,0.3612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Why does she look like elpheba and arianna grande mixed together-
UClOg4_peqxJimEk39dAsJ0g,@love2love159,UClOg4_peqxJimEk39dAsJ0g,1,2,3.0,0.0,0.0,0.9571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pia Wurtzback ❤❤❤❤
UCleahd4RTd4Dolxzc6u1KSA,@mjwel6780,UCleahd4RTd4Dolxzc6u1KSA,1,0,7.0,0.0,1.0,0.9325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pia and Kendal stunning my fav... ❤❤
UClgu651AOmvAubOzCk5rM9Q,@colenewaltersmusicandother9330,UClgu651AOmvAubOzCk5rM9Q,1,6,14.0,0.0,1.0,0.5267,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"I bought the color cartridge, but what is the clear cartridge in the device?"
UClh5aIMF8P0JRX8PC_ycJRw,@InèsDjebbii-h8r,UClh5aIMF8P0JRX8PC_ycJRw,1,2,13.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Whoa il y a esra je t&#39;aime trop, i love toi so much"
UClkwWodyzFiMGe0SkiIYosA,@OlivSepang,UClkwWodyzFiMGe0SkiIYosA,1,0,7.0,0.0,0.0,0.6486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Becky sangt cantik dan luarbiasa hebat ✨😍
UCmLhqcGKb8ggX5xiQRowf-A,@suzannec713,UCmLhqcGKb8ggX5xiQRowf-A,1,2,2.0,0.0,1.0,0.6239,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Looks amazing!
UCmT7O71tRlJwtXtcfiXfZng,@labladycooks5793,UCmT7O71tRlJwtXtcfiXfZng,1,2,3.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,What 5 min?
UCmVq1hxez3xQzPshIM9T8VQ,@mamataoinam5811,UCmVq1hxez3xQzPshIM9T8VQ,1,4,2.0,0.0,0.0,0.9274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kendall ❤❤❤
UCmb4Z5Lu_NMRvREcy3S7dLw,@cee7698,UCmb4Z5Lu_NMRvREcy3S7dLw,1,2,4.0,0.0,3.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Who is the model?
UCn3uSmStPVMb55PVUJw_biQ,@keziahogunyankin3381,UCn3uSmStPVMb55PVUJw_biQ,1,3,4.0,0.0,0.0,0.5777,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,That was so good
UCnJM1noZd8EJqjHCJSTlb1A,@jkidd1982,UCnJM1noZd8EJqjHCJSTlb1A,1,3,22.0,0.0,0.0,0.4975,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"I thought it was something else until I read the caption. Not as interesting now, but it&#39;s a good product I guess."
UCnMAM2VjsLbwKKtDf6FRAUQ,@arlegenarcilla,UCnMAM2VjsLbwKKtDf6FRAUQ,1,4,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Where to buy this?
UCnPFLloft7JNEHR7iAAPehQ,@alisonmayorquin413,UCnPFLloft7JNEHR7iAAPehQ,1,4,3.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gaby from housewives
UCnPX7OJ5YuMCDHQ7y9JJHOg,@JeanneRoseUbales,UCnPX7OJ5YuMCDHQ7y9JJHOg,1,3,6.0,0.0,0.0,0.5413,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So pretty He Yan Zhou Ye
UCo7_hg9VFLRhqXxgzVn4lug,@tanujapaste-qr3cx,UCo7_hg9VFLRhqXxgzVn4lug,1,3,9.0,0.0,2.0,0.9189,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Awe my shyla Gemini is looking so good ☺️☺️☺️🤏🏻
UCoC8wK7Hbj1saQUBlFVaJkA,@LOrealParisUSA,UCoC8wK7Hbj1saQUBlFVaJkA,1,2,8.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The best addition to your brow routine 🤩
UCoMWPXd0p5Waq08a8T9sF7w,@mahitamta0308,UCoMWPXd0p5Waq08a8T9sF7w,1,4,1.0,0.0,8.0,0.9719,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kendalll❤❤❤❤❤
UCoNNJQ8sBGIC5OaDAVwGwLg,@Ax_hya,UCoNNJQ8sBGIC5OaDAVwGwLg,1,0,1.0,0.0,0.0,0.9274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,@Divyashri❤❤❤
UCoQt9DmqDGVSdunENHccCBA,@ivanseiler,UCoQt9DmqDGVSdunENHccCBA,1,1,21.0,0.0,3.0,0.886,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"feels great in my hair, I was using pantene volume ( amazing btw) and i think i like this even more"
UCoRba5cEoIN4HuxlKUbSp-w,@freedz1940,UCoRba5cEoIN4HuxlKUbSp-w,1,3,4.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,For how long ????
UCoeFXtQUqvcXEKpV5UG-E0Q,@deea1173,UCoeFXtQUqvcXEKpV5UG-E0Q,1,1,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Empress Aishwarya Rai bachchan reigning as usual......
UCof39LnZ8BsIairpyzWv07A,@Lilaclovie3,UCof39LnZ8BsIairpyzWv07A,1,0,3.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya Rai. &lt;3
UCotxL0JpOlPi7FlZqM81obg,@IrishVirgo420,UCotxL0JpOlPi7FlZqM81obg,1,4,14.0,0.0,8.0,0.8481,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,This would be great to use to create faux bottom lashes &amp; freckles. 😍
UCowBgSSIys4sHrIiK1AbZpQ,@ChaquiaRhen,UCowBgSSIys4sHrIiK1AbZpQ,1,0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Should I do that
UCoxN3_XAtVUHMHYKfP9pbaQ,@SharlaWooten,UCoxN3_XAtVUHMHYKfP9pbaQ,1,3,12.0,0.0,1.0,0.8827,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Write the vision and make it plain!  It&#39;s Done! Hugs &amp; Love!
UCoz0nZZr8UhM-V_DZP2QM3A,@nasagrande9986,UCoz0nZZr8UhM-V_DZP2QM3A,1,2,1.0,0.0,0.0,0.7096,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,💗
UCpB0HRnWrpudcadvu49amyQ,@Umisalaar,UCpB0HRnWrpudcadvu49amyQ,1,1,1.0,0.0,1.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,❤
UCpBlI-c5qbgpIin3YxtLDwg,@Ximplyvee,UCpBlI-c5qbgpIin3YxtLDwg,1,4,11.0,0.0,2.0,0.9042,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lol I love them all. Def need to try this ❤
UCpEX5cVRrlNJyaJJVDG9AaA,@akthebee,UCpEX5cVRrlNJyaJJVDG9AaA,1,2,7.0,0.0,0.0,-0.4501,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wait I’m confused?! Is this an app?
UCpHZ03MkPxsvKeJYwbZ513g,@98ntz,UCpHZ03MkPxsvKeJYwbZ513g,1,2,1.0,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ANITTAAAAAAAAAAAAAAAAAAAAA
UCpLRacNRYNzOYCAiAMjfWvQ,@rakibulhasanrifat1340,UCpLRacNRYNzOYCAiAMjfWvQ,1,1,3.0,0.0,2.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya rai ❤
UCpPFkQPFq0QpI7ludywN4LQ,@SunnyLao-o9t,UCpPFkQPFq0QpI7ludywN4LQ,2,1,2.0,0.0,20.5,0.50005,0.058336309447890186,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,Kendal so pretty
UCpPwlUbpmff1wsnGS_Kz0Iw,@Devienterprises-g1l,UCpPwlUbpmff1wsnGS_Kz0Iw,1,4,3.0,0.0,1.0,0.4215,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,English (United States)
UCpU0Hz9G6dK34-9ED0h58yQ,@MsRellz,UCpU0Hz9G6dK34-9ED0h58yQ,1,1,11.0,0.0,0.0,0.4329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Does It Come With Other Colors Like Blue, Green, Etc. ??"
UCpUXPbzqONinKleDUL6UfCA,@nallelyb3624,UCpUXPbzqONinKleDUL6UfCA,1,4,12.0,0.0,0.0,0.9274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rebecca Patricia Arsmtrong lucio bellisma en la pasarela de Loreal Paris <br>❤❤❤
UCpZ4cq5Jt-yqBj0IaOl2uuw,@miocf123,UCpZ4cq5Jt-yqBj0IaOl2uuw,1,4,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Anitta ❤🇧🇷
UCq0MqJmD8arOoACaWMkdx8A,@MichelleNash-l6p,UCq0MqJmD8arOoACaWMkdx8A,1,2,15.0,0.0,1.0,0.6478,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I really like this one got it in December and have used like five times
UCq2jws2ibt-aZGn2DTqax-Q,@carmencolon9676,UCq2jws2ibt-aZGn2DTqax-Q,1,2,7.0,0.0,19.0,-0.296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,This is no roots it’s all hair
UCqCQkkUGkrY8yy0KLCQbtpA,@impact_media,UCqCQkkUGkrY8yy0KLCQbtpA,1,4,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wawa!!!
